koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
0,5.43820252,0.724656825,0.724663906,-0.021036252,6.836921413,-0.139627074,-0.054455573,-0.142493125,-0.029278373,4.468366472,0.516582868,-1.064099557,-0.054085171,0.204107686,-0.682038798,0.844538901,-0.178245799,-0.260069602,0.341312981,-0.453551324,-0.740906163,-0.347410005,0.470683715,-0.71175873,-0.252109312,0.363186158,2.161213184,-0.125663339,0.004903468,0.956013664,1.564400936,0.68675066,0.478203849,0.511864443,0.769979038,0.799864354,0.537625663,0.555045641,0.566431002,-0.528058325,0.947764816,1.559846269,-0.006151274,0.026149794,0.260860312,-0.036427407,-0.47436428,0.099407508,-0.234283597,-0.384000324,0.141234054,-0.293403714
1,-0.127547582,0.156317483,0.156309976,-0.092019887,-0.03278673,-0.325648712,-0.087406517,-0.114636136,-0.032742631,0.08008565,0.511208348,-0.701532437,-0.053985852,-0.051614121,-0.484232268,0.602137922,-0.247538248,-0.273956453,-0.33237692,-0.453551324,-0.682161099,-0.347410005,0.470683715,0.016623638,-0.299272219,0.145498431,1.035523598,-0.1174442,-0.314927969,-0.091563942,1.610437542,0.661931417,0.557453682,0.634038848,0.691603921,0.730677347,0.75391446,0.804689039,0.754869872,-0.528058325,-0.094728495,1.605806232,0.032764253,-0.030521185,0.012076057,-0.000659127,-0.310296288,0.558890708,-0.096803564,0.005895917,0.046428787,-0.611464993
1,-0.102726175,0.033677675,0.033677072,-0.220887175,-0.170442328,-0.309740094,-0.082225885,-0.06333218,-0.03242436,0.082450025,0.542261132,-0.799523551,-0.054039227,0.105138429,-1.694072208,1.650988311,-0.245739265,-0.272689623,-0.314094217,1.775648014,-0.701166855,1.239110981,0.470683715,-0.421379956,-0.843459602,0.405826022,1.035523598,-0.146598883,-0.631978263,-1.085663746,1.300965636,1.136333521,1.150190035,1.117764255,1.124569374,1.128100387,1.059308148,0.982230463,0.978204829,-0.004091187,-1.084148346,1.296217258,-0.000982472,0.007821261,0.01858022,0.01008989,0.054717363,0.019969057,-0.593427474,0.035974701,0.042917481,-0.599371408
1,-0.32441825,0.211865043,0.211868205,0.008819526,-0.367854504,-0.321409269,-0.08448547,-0.120621282,-0.032656943,-0.262748789,0.433576389,-0.631849868,-0.05392696,-0.209391197,-1.62506993,1.581997263,-0.249703449,-0.274144409,-0.334038984,-0.453551324,-0.633782812,-0.347410005,0.470683715,0.890757417,-0.862808487,0.43724487,0.824456801,-0.150010602,-0.676476549,1.024851729,1.329753707,0.816519845,0.930124383,0.813748874,0.743346716,0.754007849,0.672425371,0.559697381,0.535412258,0.183344212,1.016321347,1.324995301,0.016104477,-0.007347179,0.001876346,0.013981776,-0.013017129,-0.053520259,-0.563145529,-0.0580215,0.004293113,-0.56611405
1,-0.178153155,0.490222595,0.490224186,-0.228198794,-0.146396051,-0.314129416,-0.083204812,-0.086673762,-0.032577375,-0.01246276,0.54345547,-0.726574611,-0.054002132,-0.009608536,-0.053351377,0.149966865,-0.243244398,-0.267671343,-0.282182591,0.661048345,-0.687344487,-0.347410005,0.470683715,0.484414475,-0.172295162,0.574141275,-0.582655181,-0.154352788,-0.512389117,-1.355303008,1.337390815,0.598110506,0.54828428,0.599233349,0.598010334,0.642986838,0.648816383,0.596136014,0.601327089,-0.327843239,-1.35248367,1.332651325,0.006706655,0.000658387,0.013849919,0.0074953,0.023484236,0.044465496,-0.605540253,0.055149926,0.000781807,-0.578207635
0,-0.441599784,0.122981134,0.122984453,0.074928749,-0.349568416,-0.324192741,-0.074776103,-0.142450123,-0.0316042,-0.527221071,-1.086218502,0.052999135,-0.051203609,-0.362933564,-0.350827864,0.444577286,-0.253639094,-0.272290741,-0.317307541,-0.453551324,-0.077432506,-0.347410005,-1.940786291,-0.07966971,-0.215830153,0.367674565,0.331967607,-0.136984041,-0.387237685,1.213885915,1.413412405,0.92288803,0.891481903,0.899697148,0.925207425,0.978463372,0.851396734,0.870588694,0.944859679,-0.528058325,1.205147197,1.409905939,0.3522902,0.643210376,-0.087703725,-0.106852001,1.285227302,1.937690258,1.323419693,1.310563181,1.970624566,1.344672342
1,-0.42577689,0.133230772,0.133230012,-0.139545412,-0.298789689,-0.328475008,-0.088975022,-0.129471205,-0.032962973,-0.467436149,0.425216024,-0.043903188,-0.051958554,-0.316966476,0.510933918,-0.501718843,-0.25433883,-0.27511944,-0.338138742,-0.453551324,-0.334874107,-0.347410005,0.470683715,-0.394590173,0.419055128,0.408070226,0.050545211,-0.127834433,0.05496404,1.326125095,1.417408928,0.820065452,0.701544287,0.80877666,0.862811701,0.899622364,0.934408984,0.970601112,0.995265138,0.668972291,1.316228676,1.412772535,0.052841418,0.030573922,-0.001375736,0.008051283,0.043428281,-0.022024838,-0.584342891,0.077333029,0.046428787,-0.56611405
0,-0.292392437,0.25958112,0.259581442,-0.014333934,-0.081137846,-0.207072765,-0.062092007,-0.12937975,-0.029804745,-0.166484932,0.441339585,-0.482685618,-0.053720892,-0.214308924,0.510933918,-0.501718843,-0.161209006,-0.171955305,0.198043072,-0.453551324,-0.644149588,-0.347410005,-1.943200175,0.266724066,0.417845823,0.194870905,0.050545211,-0.113257091,-0.039594819,-0.223783884,1.457245337,0.920051545,0.797168052,0.917455055,0.968580063,1.027537877,1.028083357,1.103175712,1.083668558,1.678567508,-0.226354151,1.452589297,0.014865673,0.006894301,0.005276249,0.007124644,0.011818851,0.019969057,-0.627948892,-0.00087181,0.043970873,-0.610557974
1,-0.10059297,0.722907078,0.722906628,-0.126445428,0.687007109,-0.303530808,-0.080226072,-0.137328046,-0.031922471,0.12230664,0.503445152,-0.715686709,-0.053995741,-0.176811255,-0.484232268,0.602137922,-0.227499106,-0.254182468,-0.214481188,-0.453551324,-0.689072283,-0.347410005,0.470683715,0.182795233,-0.314993187,0.141010024,1.246590396,-0.115893419,-0.273210825,0.71529304,1.480629099,0.823611058,0.828606003,0.798121915,0.804981517,0.828826357,0.743252336,0.771351567,0.771930181,-0.344882821,0.708243383,1.475976907,0.017385998,0.001501078,-0.001080092,0.005271365,-0.001351744,-0.00522728,-0.606145892,-0.008767491,0.00815555,-0.59785971
1,-0.429062298,0.108182264,0.1081888,-0.052719935,-0.379489799,-0.317448172,-0.083736697,-0.129459899,-0.032249923,-0.471827132,0.302796396,0.075863728,-0.050998524,-0.320381564,0.717940752,-0.709624298,-0.248647733,-0.260550732,-0.22833172,-0.453551324,-0.188011449,-0.347410005,-1.940786291,0.420156463,0.538776352,0.253220193,0.824456801,-0.107053967,0.372014334,-0.046487239,1.54689812,0.898777908,0.769004889,0.892593985,0.9503179,1.035582877,1.072255013,1.148917825,1.298473361,1.307956606,-0.049888833,1.542304832,0.020376215,0.01077068,0.000398127,0.008143947,-0.003233258,0.023118599,-0.619167128,-0.015159232,0.045024265,-0.600883106
1,-0.440585547,0.127247155,0.127252128,-0.202608127,-0.475521205,-0.153544439,-0.058974126,-0.100808686,-0.029869011,-0.521141248,0.507028166,0.049732765,-0.051240102,-0.312724936,-0.406029686,0.516365268,-0.139164673,0.002934713,1.187968332,-0.453551324,0.072885744,-0.347410005,0.470683715,0.786408399,-0.237597648,0.331767311,0.965167999,-0.130005526,-0.242618253,1.022713038,1.538863347,0.576836869,0.545664451,0.562296901,0.567573395,0.578626831,0.578750998,0.613967685,0.613734586,-0.528058325,1.014223146,1.534284277,0.031850101,0.021177916,-0.002853955,0.015371735,0.000529769,0.017519413,-0.622195323,0.021687278,0.08821333,-0.574579559
0,-0.16666574,0.373711607,0.373710375,0.012779987,1.256145421,-0.24240146,-0.065660634,-0.14227004,-0.031359376,-0.015164904,0.332654842,-0.809322662,-0.054042778,-0.28848464,-1.395062337,1.360107136,-0.198682697,-0.239469421,-0.109217141,-0.453551324,-0.692527875,-0.347410005,0.470683715,-0.655931069,-0.832575855,0.726747105,-0.371588383,-0.168775052,-0.684819978,-1.680781894,1.576790969,1.047693367,1.080764561,1.048863573,1.022605629,1.035582877,0.972487997,0.876791015,0.94951249,-0.528058325,-1.676108811,1.572235118,0.149852571,0.021978472,-0.3629481,-0.005848307,1.23405013,0.077010764,0.356819984,1.270332808,0.055558183,0.390186165
1,-0.432897018,0.117802184,0.117806759,-0.18859419,-0.453998782,-0.328828294,-0.089264721,-0.108537127,-0.033027239,-0.492093207,0.496279125,-0.028660126,-0.051852733,-0.304945365,0.510933918,-0.501718843,-0.253834074,-0.273990563,-0.331379682,-0.453551324,-0.124082998,-0.347410005,0.470683715,0.047347586,0.183240595,0.479884734,0.261612008,-0.135898494,-0.050719391,-0.112531955,1.928952663,0.711569903,0.610505223,0.696546683,0.741824869,0.807104854,0.791993473,0.867487534,0.961919988,0.55821501,-0.115651429,1.92459017,0.005852308,0.01077068,0.004684962,0.01008989,-0.092040703,0.037466513,-0.548004556,-0.103139676,0.02536095,-0.532856692
1,-0.426371315,0.127989533,0.127989558,-0.111212888,-0.382994752,-0.322586892,-0.086040092,-0.122427364,-0.032611038,-0.471827132,0.408495295,-0.075478102,-0.052168282,-0.308497057,-0.001216323,0.132252948,-0.251603987,-0.268336306,-0.29204417,1.775648014,-0.224295164,-0.347410005,0.470683715,0.262227878,-0.017504084,0.27790643,1.035523598,-0.12070084,-0.05906282,0.770256979,2.069954786,0.800210057,0.726432664,0.791729069,0.819439063,0.897208863,0.919177378,0.928735449,0.962695457,-0.459899998,0.762947451,2.065735963,0.01866752,0.042371598,0.009563084,0.008051283,-0.02694033,0.030467531,-0.599483863,-0.007263552,0.053451399,-0.602394804
1,-0.233033876,0.207060613,0.20706707,-0.051196681,-0.322232655,-0.317234059,-0.083732378,-0.083679776,-0.032666124,-0.098255812,0.501653645,-0.745084043,-0.054013386,-0.052297138,-0.915113159,0.966671701,-0.249187767,-0.271965081,-0.317418345,-0.453551324,-0.657971956,-0.347410005,0.470683715,-0.199568042,-0.724947683,0.652688394,0.543034405,-0.159780522,-0.506826831,-0.580410616,2.105963539,0.705896933,0.755250785,0.684471306,0.660406058,0.684016342,0.597790504,0.520157588,0.502842576,1.99379977,-0.581261029,2.101762318,0.021230562,0.04026487,0.0076414,0.009255915,-0.058173457,0.089958882,-0.548004556,-0.0580215,0.049940093,-0.569137446
1,-0.345917424,-0.417014662,-0.417017678,0.02923113,-0.35370541,-0.327918313,-0.087712876,-0.132951941,-0.032797717,-0.280312721,0.369679315,-0.422802159,-0.053597536,-0.262461668,0.184323136,-0.112944965,-0.237862936,-0.264382764,-0.272875033,2.890247683,-0.571582157,-0.347410005,0.470683715,0.532935831,0.151798657,0.228533956,0.050545211,-0.121166074,-0.214806824,1.832828577,0.170076784,-0.961956206,-0.988900492,-0.956359369,-1.027322193,-1.061748834,-0.929177937,-0.858308134,-0.847248258,-0.340622926,1.820487663,0.164643029,0.043443596,0.007821261,0.001521573,0.009978693,0.107399746,0.026968039,-0.55103275,0.148770142,0.09909838,-0.499599334
1,-0.402650271,-0.374248068,-0.374246786,0.038979955,-0.404340491,-0.331344126,-0.090424131,-0.138198179,-0.033057842,-0.41035337,0.187542796,-0.191978648,-0.052812489,-0.319220434,0.184323136,-0.112944965,-0.252332537,-0.272280382,-0.318637192,1.775648014,-0.433358478,1.239110981,0.470683715,0.747066759,0.06110076,0.07817233,0.261612008,-0.109535217,-0.242618253,-0.898770355,0.712997327,-1.026486238,-1.10810272,-1.040176694,-1.066890213,-1.060139834,-0.884244701,-0.811015441,-0.791414519,-0.489719266,-0.898085949,0.707835737,0.029774036,-0.022936965,0.001152018,0.009543173,0.020850117,0.033967022,-0.611596642,-0.024182868,-0.041353867,-0.554020465
